id,rate,votes,cuisine
1814,2.9,177,Chinese
21314,,0,Chinese
3587,3.0,96,Chinese
110,,0,Chinese
4248,3.7,36,North Indian
4325,3.5,7,Chinese
4977,2.8,32,South Indian
5444,3.8,63,North Indian
29214,3.4,36,Beverages
2411,3.6,332,Chinese
383,,0,Chinese
2861,,0,North Indian
3130,3.9,601,Seafood
749,3.8,203,Chinese
421,3.5,14,Street Food
16815,,0,Street Food
48531,3.3,5,Kebab
32570,,0,Kerala
41746,3.7,39,Chinese
3623,3.6,64,North Indian
5318,3.6,8,North Indian
6395,3.3,7,North Indian
16521,2.9,20,North Indian
11424,,0,Biryani
1149,3.8,109,Chinese
17494,,0,Biryani
590,3.3,17,Fast Food
4413,3.7,16,North Indian
48536,3.8,128,Chinese
9292,4.0,129,North Indian
40635,,0,Chinese
22497,,0,Biryani
12224,4.1,765,Mughlai
24231,4.0,177,Italian
13614,4.5,1614,Pizza
3602,4.5,1623,Pizza
4881,4.5,245,Pizza
5250,,0,Fast Food
4078,2.6,20,Continental
42814,,0,South Indian
4634,3.8,48,Chinese
4836,3.9,183,Rolls
2521,3.2,33,Rolls
14489,3.2,49,Momos
2953,3.8,89,Rolls
23088,3.8,132,Chinese
23164,3.3,58,Chinese
14403,3.3,156,Rolls
9219,,0,Chinese
4396,,0,Rolls
42795,3.1,20,Mughlai
23298,3.7,73,Continental
775,4.1,364,Vietnamese
43414,,0,Street Food
409,,0,Fast Food
1630,,0,North Indian
24007,4.0,148,Hyderabadi
49104,3.1,12,South Indian
41837,3.7,34,Chinese
38583,3.2,12,Chinese
41822,4.2,100,Chinese
3120,3.4,133,North Indian
48653,3.8,46,Desserts
5664,,0,Ice Cream
4983,4.3,372,Modern Indian
9662,2.8,109,Tibetan
4953,3.8,658,Tibetan
3860,2.6,125,Tibetan
13533,3.9,847,BBQ
18856,3.8,0,Maharashtrian
51420,3.8,29,Beverages
244,2.8,41,Momos
43627,3.4,20,Chinese
4691,3.5,12,Fast Food
37,4.0,324,Italian
3349,3.7,168,Fast Food
2756,4.3,1133,Fast Food
6666,3.2,7,North Indian
35216,3.7,41,Chinese
41637,4.0,868,European
42059,3.4,9,Fast Food
17277,2.8,94,Chinese
3772,3.8,132,Rolls
9616,3.1,36,Rolls
294,4.2,244,North Indian
1714,,0,South Indian
10554,,0,Fast Food
20898,,0,Finger Food
19272,,0,Desserts
1166,3.9,20,Fast Food
4112,4.1,103,Fast Food
4739,3.7,32,Fast Food
7594,3.7,48,Fast Food
20045,4.0,141,Fast Food
2975,4.0,59,South Indian
43339,3.8,38,North Indian
141,3.8,35,Fast Food
7740,,0,Fast Food
11978,3.8,115,Fast Food
15906,4.1,220,Fast Food
1628,3.6,55,Fast Food
48332,3.9,32,Fast Food
3783,4.0,23,Fast Food
7192,3.8,178,Fast Food
5611,,0,Fast Food
40051,3.7,78,North Indian
1233,3.9,487,Lebanese
18284,4.4,2921,Salad
3675,4.0,532,Chinese
17345,3.6,23,Fast Food
40325,,0,Street Food
6254,3.4,24,Italian
2408,3.7,95,Fast Food
2527,4.5,799,Mexican
4007,4.0,1022,Mughlai
462,,0,Chinese
3912,3.7,91,Chinese
1557,3.3,5,Chinese
2623,3.8,198,European
4553,3.8,74,Italian
4989,4.0,334,Biryani
5035,3.3,7,Salad
20974,,0,Salad
21073,3.6,27,Continental
4352,3.5,9,Burger
17285,3.0,15,Burger
25052,3.3,17,Burger
8868,3.2,8,Pizza
5723,2.9,57,Pizza
39420,3.1,4,Pizza
42533,2.9,59,Pizza
14586,3.7,833,Fast Food
47618,3.7,399,Fast Food
2863,3.7,405,Fast Food
13661,3.9,387,Fast Food
1989,2.9,142,Fast Food
17844,3.7,39,Fast Food
31607,3.7,707,Fast Food
10119,3.1,452,Fast Food
43692,2.8,148,Fast Food
3900,2.8,105,Fast Food
913,3.8,693,Fast Food
46040,3.6,436,Fast Food
9308,3.8,236,Fast Food
22719,2.7,434,Fast Food
41479,2.8,340,Fast Food
43091,2.6,104,Fast Food
22573,3.9,490,Fast Food
31265,3.7,116,Fast Food
39435,3.1,150,Fast Food
48850,3.5,108,Fast Food
20966,3.2,120,Fast Food
3114,3.3,302,Fast Food
26170,3.9,185,Fast Food
48213,3.6,492,Fast Food
9840,3.3,19,Fast Food
6685,3.6,542,Fast Food
40961,4.0,208,Fast Food
45192,3.6,37,Fast Food
18994,3.1,10,Fast Food
17521,3.8,706,Fast Food
15216,3.1,8,Pizza
934,3.5,32,Sandwich
4900,,0,Fast Food
20987,3.8,270,Fast Food
1497,2.7,31,Fast Food
15989,3.9,146,Italian
3465,3.8,151,Italian
18114,3.4,145,Italian
46136,3.1,75,Italian
14982,3.2,166,Italian
3137,3.0,87,Italian
4590,3.2,44,Italian
41597,2.9,57,Italian
27869,3.9,241,Italian
1076,3.8,164,Italian
4715,3.9,386,Italian
10542,3.5,73,Italian
17565,,0,Fast Food
40345,3.6,26,Momos
468,,0,Fast Food
43536,3.9,49,BBQ
16208,4.2,2020,Finger Food
13612,4.2,4422,Continental
18383,4.2,1651,Continental
48893,3.6,23,Chinese
14465,3.9,521,Chinese
41652,4.1,552,Continental
10471,2.9,26,Juices
29300,3.3,5,Asian
29692,3.8,26,Chinese
579,4.2,185,Chinese
4585,3.9,20,Ice Cream
42014,4.0,165,Ice Cream
39076,3.9,115,Ice Cream
1654,4.0,145,Desserts
5905,4.2,213,Desserts
22791,4.1,71,Ice Cream
16624,4.0,150,Desserts
11487,4.0,221,Desserts
12713,3.8,46,Desserts
22249,3.8,221,Desserts
39348,4.0,88,Ice Cream
7859,3.9,188,Desserts
16966,4.5,41,Ice Cream
2244,3.9,116,Desserts
46066,4.1,322,Ice Cream
3752,3.9,105,Desserts
474,3.8,71,Desserts
30143,4.2,195,Ice Cream
2493,4.2,213,Desserts
20848,,0,Ice Cream
40729,4.0,17,Ice Cream
41341,3.3,4,Chinese
14790,4.1,117,North Indian
28567,3.7,17,Street Food
11641,,0,Juices
10016,3.7,76,North Indian
1572,4.1,204,Desserts
4687,4.0,57,Desserts
5944,3.5,6,Desserts
3568,,0,Juices
3764,3.9,823,Momos
9042,3.7,36,Bakery
20828,4.1,150,Burger
28905,3.4,6,Mangalorean
3598,4.3,2040,Italian
41738,3.8,154,Chinese
19737,3.1,111,Chinese
14508,3.9,456,Chinese
6050,3.1,166,Chinese
1906,2.8,297,Chinese
18655,4.5,60,Asian
28849,4.3,164,Asian
9423,4.1,1125,Kebab
1993,3.9,160,Kebab
3852,3.8,832,Kebab
39825,,0,Kebab
20878,3.6,11,Mughlai
5346,3.3,5,Chinese
26272,,0,North Indian
15484,,0,Burger
680,,0,Chinese
39068,3.9,51,South Indian
7865,3.2,4,North Indian
1730,3.9,111,Chinese
41756,4.0,238,Healthy Food
46202,4.0,95,Biryani
42297,2.9,14,North Indian
41894,3.5,10,Biryani
4681,3.7,170,North Indian
2153,,0,Street Food
40293,3.5,13,North Indian
42841,,0,Bengali
15853,,0,Fast Food
12034,,0,Fast Food
5147,3.2,7,Seafood
1710,3.3,7,Fast Food
14741,3.6,67,Mughlai
21975,,0,Desserts
23684,3.0,25,Continental
13543,,0,Beverages
1931,3.7,74,Juices
995,,0,North Indian
51004,3.8,20,North Indian
48892,4.0,407,North Indian
42324,3.9,156,South Indian
9013,,0,South Indian
19176,,0,South Indian
12806,,0,South Indian
23690,4.5,7862,Continental
2417,4.2,174,Continental
46038,2.9,49,North Indian
4041,3.5,116,Chinese
11222,4.3,956,South Indian
2575,3.5,17,North Indian
19699,4.1,673,North Indian
41722,3.7,126,Italian
178,3.6,25,Biryani
41864,4.1,532,Seafood
4036,4.3,688,Seafood
17813,3.6,27,Street Food
3404,3.6,16,Juices
7148,,0,North Indian
41537,4.9,1940,Mughlai
41798,3.8,323,Chinese
5261,,0,Chinese
40499,,0,Chinese
40599,3.6,31,Chinese
3917,3.9,202,Chinese
3658,2.9,248,Chinese
9174,3.5,350,Chinese
15726,2.8,53,Chinese
2189,,0,Chinese
4811,3.0,353,Chinese
42637,3.4,21,South Indian
3896,3.3,200,Mughlai
10402,2.9,19,Chinese
18435,3.6,202,North Indian
10222,4.0,768,Chinese
3903,3.5,378,Chinese
40367,2.9,25,Fast Food
2949,3.3,238,Chinese
40491,3.2,7,Chinese
3897,2.8,188,Chinese
6691,2.6,270,Chinese
42820,2.3,203,Chinese
25346,3.4,31,Chinese
43180,3.6,250,Chinese
17828,3.1,158,Chinese
41847,,0,Chinese
14495,3.6,88,Chinese
3381,3.7,23,Charcoal Chicken
4082,3.7,5,Charcoal Chicken
8392,3.8,7,Charcoal Chicken
16975,3.7,10,Charcoal Chicken
20774,,0,Charcoal Chicken
41259,3.5,75,Street Food
40194,2.6,60,Street Food
43287,,0,Fast Food
9203,3.2,4,Chinese
31180,4.1,238,Continental
8581,4.1,315,Continental
7587,4.1,239,Continental
22457,,0,Beverages
1815,3.9,211,Continental
41855,2.6,30,Beverages
1779,3.4,275,North Indian
22336,,0,Fast Food
3525,4.1,77,Desserts
14514,4.4,457,Desserts
23289,3.7,23,Chinese
46236,,0,North Indian
4448,4.4,319,Mughlai
46268,3.3,4,Andhra
3345,,0,Kebab
4155,4.2,166,Desserts
810,4.3,169,Continental
7604,3.1,11,South Indian
10487,3.6,21,Fast Food
19899,4.0,108,Mexican
4175,3.6,18,Juices
686,,0,Rolls
4312,3.8,30,Chinese
7261,3.2,4,South Indian
35690,3.9,86,Rolls
18867,,0,Biryani
5203,3.8,298,Chinese
23030,,0,Kerala
19769,3.6,49,Burger
17637,,0,Fast Food
17203,4.3,264,North Indian
46288,,0,Chinese
41711,3.2,9,North Indian
38632,,0,Fast Food
18303,3.3,244,North Indian
6857,,0,North Indian
21986,3.3,6,North Indian
14081,2.4,127,Fast Food
4653,3.7,28,North Indian
19574,3.9,385,Rolls
23570,3.2,4,North Indian
1827,3.5,13,Biryani
1813,3.9,233,Pizza
41671,3.1,94,Chinese
17589,,0,North Indian
15700,2.8,413,North Indian
10851,2.6,307,North Indian
45786,2.8,157,North Indian
23032,3.5,312,North Indian
3527,3.9,851,North Indian
4496,3.8,283,North Indian
5407,3.3,4,Arabian
21956,3.9,247,Chinese
4574,4.0,169,Chinese
41604,,0,Fast Food
7369,3.7,47,Chinese
18375,3.5,15,Biryani
3841,3.5,12,Chinese
21804,,0,Street Food
4794,3.4,20,North Indian
7785,,0,South Indian
17152,2.8,79,Chinese
2080,4.1,164,Fast Food
1627,4.0,170,Chinese
2088,4.0,465,North Indian
40255,3.9,902,Gujarati
11958,,0,Desserts
2916,3.5,59,Chinese
239,,0,South Indian
12294,,0,Chinese
4870,2.8,20,Fast Food
169,3.9,314,Maharashtrian
2256,3.7,27,Fast Food
42874,3.6,10,Street Food
4995,3.8,24,North Indian
5402,,0,North Indian
5026,4.0,378,Chinese
427,3.0,29,Gujarati
18976,3.9,39,Chinese
15799,3.9,122,Fast Food
10469,3.8,93,Fast Food
4772,3.7,43,Fast Food
3911,3.6,20,Fast Food
38311,2.9,25,Fast Food
4421,3.3,30,Fast Food
4593,3.1,25,South Indian
4157,3.7,434,South Indian
2309,4.2,760,Biryani
3631,2.9,313,Chinese
14491,3.9,138,Bengali
7442,3.9,61,Seafood
9128,3.7,19,Seafood
220,,0,Seafood
40394,,0,Seafood
19175,3.6,9,Seafood
21932,3.4,6,American
8890,,0,North Indian
28937,3.2,6,Chinese
4923,3.9,402,Biryani
2093,3.3,128,Chinese
998,,0,Chinese
5050,3.5,43,Chinese
3346,4.3,765,North Indian
8874,,0,Cafe
40533,,0,Chinese
22555,4.1,172,Thai
6020,3.3,6,BBQ
12929,3.6,155,Chinese
6230,,0,South Indian
3945,3.9,225,Biryani
40076,3.3,9,Hyderabadi
7419,,0,North Indian
41702,3.2,112,North Indian
1355,,0,North Indian
21381,3.2,9,South Indian
16908,3.6,116,South Indian
20268,3.5,35,South Indian
17087,3.7,36,North Indian
496,3.6,26,Biryani
23207,,0,Kebab
2360,3.7,31,Chinese
23680,,0,Fast Food
5301,2.7,48,Chinese
35380,4.1,146,North Indian
3554,,0,Beverages
5025,3.7,69,South Indian
5195,3.6,76,South Indian
19215,3.4,32,South Indian
40360,3.3,4,Fast Food
556,,0,Fast Food
231,4.0,804,Chinese
1711,,0,Beverages
28658,3.0,20,Chinese
7213,3.0,21,Chinese
18056,3.0,18,Thai
7307,,0,Biryani
4724,3.2,93,Chinese
522,2.9,18,Chinese
15403,3.6,216,South Indian
40940,3.7,27,Continental
14296,3.2,146,South Indian
4710,3.7,161,Thai
257,4.3,548,North Indian
768,,0,Bengali
39978,4.4,1980,Mediterranean
404,,0,South Indian
5596,,0,South Indian
4972,3.8,91,Chinese
156,4.0,219,Italian
22129,,0,Chinese
21383,2.7,76,North Indian
21821,3.4,15,BBQ
4242,3.4,9,Chinese
3727,3.7,141,Biryani
40044,3.1,35,Biryani
3713,3.6,34,Biryani
5040,3.4,6,Biryani
3958,3.8,91,South Indian
17215,3.6,297,Chinese
16805,3.2,501,Beverages
2418,4.1,57,Fast Food
16964,3.7,118,North Indian
10645,,0,Juices
171,3.6,68,Chinese
23020,3.6,147,Chinese
18775,3.8,263,South Indian
27925,3.0,160,Street Food
17940,3.6,97,Chinese
21987,,0,Burger
19227,,0,Desserts
42781,,0,South Indian
857,4.3,385,Chinese
7078,4.5,550,Singaporean
6923,3.7,40,North Indian
4145,3.5,86,North Indian
11936,3.8,108,Chinese
896,3.5,21,Chinese
5964,,0,Kebab
29435,2.7,61,Biryani
6920,3.1,7,Biryani
9234,3.1,6,Biryani
24559,3.1,20,Biryani
21679,,0,Biryani
16936,3.0,12,Biryani
5283,,0,Biryani
40411,,0,Biryani
19267,3.0,10,Biryani
5469,3.5,24,Chinese
17574,,0,Chinese
5005,3.1,14,Ice Cream
9360,4.0,624,Beverages
46189,3.6,133,North Indian
8084,3.9,44,Asian
20306,4.0,121,Italian
21014,,0,Chinese
1000,,0,Street Food
17041,3.8,57,Andhra
5475,3.8,106,South Indian
1181,3.5,43,Chinese
51353,,0,Desserts
40097,,0,Chinese
21021,,0,Chinese
39873,3.9,487,Mughlai
20873,3.1,6,Biryani
9185,,0,South Indian
5953,,0,Chinese
1215,3.5,17,Chinese
41950,,0,Biryani
18553,3.8,99,Fast Food
41929,3.7,17,Desserts
48308,3.5,13,Fast Food
9705,3.3,8,Chinese
9187,3.4,9,North Indian
15186,3.9,137,Rolls
4283,3.2,18,Rolls
6942,3.1,8,Rolls
22189,,0,Rolls
41327,3.1,8,Rolls
5325,2.9,56,Rolls
12309,,0,Fast Food
610,,0,Rolls
5736,3.7,33,North Indian
689,3.8,124,North Indian
24006,3.8,61,Rolls
4293,4.1,240,Ice Cream
722,4.1,438,Ice Cream
15511,4.2,216,Ice Cream
22260,4.1,174,Beverages
41628,3.9,89,Beverages
6408,3.3,7,Juices
4459,3.6,176,Fast Food
6604,4.1,209,Pizza
29381,,0,Rolls
30301,,0,Ice Cream
21174,4.4,143,Chinese
5651,3.9,213,Beverages
11631,,0,Fast Food
2229,3.6,22,Rolls
41927,3.8,78,Rolls
5586,3.2,7,Rolls
46227,3.5,18,Rolls
19994,3.8,117,Rolls
2761,3.7,32,Rolls
13327,3.0,18,Rolls
22102,2.8,69,Rolls
32385,2.6,153,Rolls
75,3.6,255,Rolls
5694,3.5,132,Rolls
11655,3.5,45,Rolls
8987,3.6,217,Rolls
6789,3.4,25,Rolls
16884,3.2,122,Rolls
5559,3.7,61,Rolls
4698,3.5,13,Rolls
16152,2.8,127,Rolls
23997,3.1,138,Rolls
40289,3.1,76,Rolls
1828,2.7,23,Rolls
2899,3.4,145,Rolls
376,3.6,299,Rolls
42824,3.5,56,Rolls
511,3.7,61,Chinese
354,,0,Chinese
7754,,0,Continental
2349,4.1,825,Fast Food
4754,4.5,1877,South Indian
6224,3.6,13,Juices
35,3.6,8,South Indian
1616,3.9,750,Chinese
17045,4.0,107,Chinese
4345,,0,Juices
4735,3.1,28,North Indian
1269,4.2,468,Continental
271,4.0,1047,Continental
41519,4.0,124,North Indian
42246,4.3,413,Mughlai
2192,3.8,307,Fast Food
42701,4.0,223,Biryani
41955,,0,South Indian
3279,,0,Fast Food
1724,3.9,187,North Indian
13141,4.0,269,Chinese
3894,3.3,57,North Indian
7064,4.0,193,Biryani
5960,,0,North Indian
32627,,0,Chinese
46088,3.6,12,Chinese
20303,,0,Fast Food
43258,3.4,57,Chinese
4364,3.9,68,Arabian
5656,3.2,7,Chinese
5174,3.1,14,Chinese
9299,,0,Chinese
1350,,0,Chinese
34357,,0,Kebab
7518,4.1,435,Chinese
6832,3.7,26,Chinese
4840,3.5,16,South Indian
4147,,0,Biryani
4198,3.4,7,Fast Food
20879,3.2,7,Chinese
770,,0,Chinese
12494,3.4,10,Chinese
41918,,0,Kebab
1352,,0,North Indian
3502,4.3,754,North Indian
45178,4.1,268,Mexican
42100,4.2,608,North Indian
275,3.7,217,Chinese
6692,4.1,530,North Indian
46501,,0,North Indian
50149,4.0,67,North Indian
23202,,0,North Indian
46347,,0,North Indian
22886,,0,South Indian
6414,,0,Biryani
42857,,0,South Indian
1632,4.0,262,North Indian
6407,,0,North Indian
1910,3.5,134,Fast Food
1911,,0,Chinese
1517,3.3,7,South Indian
1457,3.8,75,Chinese
3437,4.1,3020,Mughlai
1088,4.1,464,American
46273,,0,Chinese
1738,4.0,159,Chinese
39733,4.3,1499,Mediterranean
4369,4.0,65,Street Food
14189,4.2,1279,Italian
1395,3.8,577,South Indian
1111,3.3,4,Cafe
19312,,0,North Indian
22789,3.4,14,Rolls
20885,3.4,6,Chinese
4411,3.7,24,Ice Cream
27393,3.3,4,Chinese
25694,3.2,6,Chinese
1525,3.2,4,Chinese
48925,,0,Beverages
42228,,0,Kebab
265,3.4,10,Chinese
9606,,0,North Indian
41954,,0,South Indian
7847,3.7,21,Fast Food
17338,3.7,216,Fast Food
17064,3.5,9,Sandwich
9180,3.9,89,Rolls
1065,4.2,117,South Indian
1066,4.3,104,Arabian
3260,3.4,6,South Indian
2494,3.9,284,Chinese
7728,,0,Street Food
8403,2.8,130,South Indian
14919,4.1,128,Sandwich
5690,,0,Biryani
11803,4.1,1372,North Indian
43525,4.5,457,Mughlai
23282,4.0,667,Continental
49038,3.6,101,North Indian
6926,3.8,38,Beverages
3741,3.9,87,Chinese
778,3.2,167,North Indian
14302,3.4,148,North Indian
12748,,0,North Indian
7329,3.7,66,Chinese
1751,4.0,137,North Indian
3231,4.0,76,North Indian
2164,3.8,31,North Indian
42321,4.3,813,Chinese
41540,3.2,37,Chinese
48209,3.6,7,North Indian
41620,3.7,119,Chinese
46099,3.9,162,Chinese
8498,,0,North Indian
2760,3.8,337,North Indian
22233,3.2,11,Chinese
500,,0,North Indian
16299,3.4,9,Biryani
9018,,0,North Indian
1920,,0,North Indian
7500,3.8,23,Chinese
5181,3.6,45,Hyderabadi
5134,3.2,6,North Indian
38722,,0,North Indian
2050,,0,North Indian
6977,3.3,9,Street Food
3823,3.8,62,North Indian
8767,2.8,14,North Indian
929,,0,Beverages
193,,0,Street Food
9211,3.8,27,Sandwich
7258,3.0,38,Biryani
41624,3.8,162,Mughlai
41653,3.8,28,Fast Food
17791,3.4,230,Chinese
5819,,0,Biryani
10669,,0,North Indian
1033,4.4,677,Mughlai
1981,3.2,77,Kerala
967,3.6,74,Chinese
1590,3.7,50,North Indian
1734,4.1,442,Finger Food
14162,4.4,186,Continental
4852,3.9,533,Seafood
6959,4.1,2047,Mughlai
32003,3.4,7,South Indian
46379,3.5,11,Juices
42215,,0,Biryani
7253,,0,North Indian
4890,3.6,97,North Indian
17205,4.1,372,Fast Food
7546,4.1,42,Fast Food
5128,4.0,153,Fast Food
17803,4.0,239,Fast Food
9535,,0,Mithai
2338,4.0,326,Fast Food
1780,4.0,427,Beverages
14528,3.7,43,Beverages
21872,,0,Mithai
282,3.2,5,Mithai
8147,,0,Mithai
41857,,0,Beverages
39944,,0,Mithai
3413,3.9,190,South Indian
7481,3.6,70,North Indian
41754,3.2,7,Andhra
23685,3.8,29,Chinese
15242,4.1,484,North Indian
48543,,0,North Indian
5103,3.0,45,North Indian
1376,,0,North Indian
7423,3.6,11,Chinese
1284,2.9,18,Chinese
46065,3.7,67,Chinese
632,4.1,139,Chinese
42282,2.9,35,Mughlai
48354,3.2,5,Chinese
6,3.8,918,Mexican
39400,3.3,19,Chettinad
42263,4.1,432,Mangalorean
14018,4.3,1028,Tex-Mex
15382,,0,Tex-Mex
22101,3.1,16,Street Food
23577,,0,Chinese
58,2.9,126,Street Food
12375,,0,Chinese
2982,3.5,56,Chinese
1942,3.4,12,Sandwich
320,,0,Beverages
1774,3.8,53,Beverages
6572,2.9,47,Burger
7884,,0,Sandwich
43675,,0,Chinese
7577,3.1,4,North Indian
22060,4.2,216,Biryani
38989,3.7,81,South Indian
2106,3.9,148,Street Food
37075,4.0,122,Street Food
20976,,0,Street Food
8976,3.8,75,Street Food
10247,3.1,26,Street Food
46180,3.6,91,Chinese
42289,3.4,11,South Indian
46410,4.0,421,Chinese
19767,4.0,152,Pizza
21810,3.3,5,Burger
1826,3.9,33,Andhra
44043,3.1,15,North Indian
982,3.0,102,North Indian
3081,4.3,331,Fast Food
42266,4.0,149,South Indian
7397,3.5,13,North Indian
48876,3.2,4,North Indian
3778,3.8,49,North Indian
51557,,0,Street Food
47793,4.9,246,Salad
5975,3.9,35,Street Food
1141,3.4,5,South Indian
6200,,0,Chinese
41575,3.7,69,Fast Food
36752,,0,Beverages
8856,2.9,34,Fast Food
20894,,0,Street Food
9878,,0,Kerala
22127,,0,North Indian
24792,3.8,42,Desserts
43073,,0,Mughlai
3998,4.6,1193,North Indian
4292,3.6,122,Chettinad
2786,3.7,44,Chinese
46340,,0,North Indian
39393,3.6,97,Chinese
17523,3.1,216,South Indian
47679,,0,Chinese
11532,4.1,759,Chinese
57,3.6,22,North Indian
2409,3.6,75,Chinese
3187,,0,Beverages
41891,3.7,212,South Indian
15731,3.5,9,North Indian
3818,4.3,353,South Indian
38966,4.4,2127,South Indian
114,3.5,11,North Indian
48503,,0,Street Food
6297,,0,South Indian
4354,,0,Juices
35706,3.7,136,South Indian
38569,3.4,10,North Indian
5427,3.2,6,South Indian
48241,3.2,27,Chinese
39119,4.2,343,South Indian
48394,3.9,441,Chinese
5800,3.3,10,South Indian
4766,3.9,1227,North Indian
2023,3.9,467,North Indian
23005,3.7,370,North Indian
3086,4.1,1447,North Indian
3978,2.9,827,North Indian
979,3.9,420,North Indian
6340,,0,South Indian
41565,3.3,7,Sandwich
153,3.3,4,Fast Food
7566,3.4,9,Chinese
17239,4.6,545,Chinese
18947,3.5,9,North Indian
41896,4.6,514,Seafood
41888,4.1,426,North Indian
46319,3.7,18,Seafood
1429,4.0,349,Biryani
41890,3.9,36,North Indian
3286,4.1,298,North Indian
42502,3.5,8,South Indian
8505,4.3,334,Chinese
2437,3.8,500,South Indian
1058,2.9,380,South Indian
4973,3.8,60,North Indian
4638,4.3,1101,Continental
29703,4.3,1108,Continental
9744,3.6,25,Continental
41389,3.3,4,Kerala
12727,3.7,19,Fast Food
19049,3.9,49,Street Food
12528,,0,Beverages
19989,3.4,9,Fast Food
443,,0,Chinese
25110,,0,Chinese
20779,,0,Chinese
5759,,0,Chinese
5714,,0,Chinese
48599,,0,Chinese
41670,,0,Chinese
1154,,0,Chinese
30951,,0,Chinese
6602,,0,Chinese
3052,,0,Steak
1285,2.8,38,Chinese
1508,3.4,7,Chinese
1886,3.6,14,Andhra
48382,3.5,162,Fast Food
4863,3.9,55,Fast Food
13890,3.6,68,Fast Food
2303,3.9,120,South Indian
194,3.8,101,Fast Food
11018,3.6,41,Fast Food
41808,3.2,7,Fast Food
43218,3.1,68,Fast Food
22784,3.6,24,Fast Food
41681,3.7,61,Chinese
17221,,0,Chinese
8751,2.9,18,Charcoal Chicken
223,,0,Charcoal Chicken
1916,3.0,30,North Indian
21070,2.6,22,Charcoal Chicken
4762,3.6,207,Seafood
16614,4.0,237,Seafood
8192,3.5,16,Chinese
12842,,0,Sandwich
5003,,0,Chinese
2586,3.5,221,North Indian
19621,,0,Kebab
2226,3.3,5,North Indian
46521,3.9,50,Rolls
32481,2.9,11,Kebab
2920,3.3,73,Chinese
42716,3.4,4,Chinese
22630,3.1,150,Biryani
5125,,0,Biryani
10519,3.1,27,Mughlai
4451,3.2,6,North Indian
21981,3.2,6,Chinese
12861,,0,North Indian
18887,3.9,52,Fast Food
44124,3.6,15,Fast Food
11032,4.4,659,Fast Food
3426,4.0,66,Fast Food
15839,4.2,159,Fast Food
22225,3.9,17,Fast Food
4184,4.0,60,Fast Food
12474,3.6,18,Fast Food
12154,3.9,84,North Indian
837,4.5,155,Sandwich
13574,4.4,256,Continental
41749,3.1,12,South Indian
3175,4.0,154,Chinese
15528,,0,Chinese
22137,3.3,21,North Indian
5658,3.0,20,Chinese
25117,4.0,220,Momos
868,,0,South Indian
38343,4.2,344,Asian
6418,3.4,12,Chinese
4659,4.1,248,Thai
4537,4.2,421,Thai
25895,4.1,181,Thai
32675,2.8,13,Momos
8966,3.2,23,Asian
8820,3.8,33,Biryani
7507,3.1,39,Seafood
11265,4.4,1944,Andhra
18044,4.0,546,Andhra
2915,4.0,985,Andhra
10178,4.0,774,Andhra
9110,3.9,142,Andhra
42631,3.9,1994,Andhra
39826,3.9,770,Andhra
21183,,0,Seafood
48629,3.4,7,Desserts
1302,3.1,28,North Indian
46059,3.9,111,Chinese
48440,3.8,74,North Indian
1801,3.6,519,North Indian
3115,4.1,205,North Indian
5087,2.7,52,North Indian
18074,3.4,9,Street Food
24369,3.8,23,Street Food
24716,,0,Street Food
3453,3.9,392,North Indian
11134,4.3,1520,Biryani
6141,4.3,267,Biryani
885,,0,Street Food
2185,,0,South Indian
6402,3.5,8,Arabian
46279,3.3,4,Fast Food
